Index,links,meta
298,https://en.wikipedia.org/wiki/Canberra_Stadium,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/Canberra_Stadium_logo.svg/1200px-Canberra_Stadium_logo.svg.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/Canberra_Stadium_logo.svg/800px-Canberra_Stadium_logo.svg.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/Canberra_Stadium_logo.svg/640px-Canberra_Stadium_logo.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['930', '620', '496'], 'title': 'Canberra Stadium - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/Canberra_Stadium_logo.svg/1200px-Canberra_Stadium_logo.svg.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/Canberra_Stadium_logo.svg/800px-Canberra_Stadium_logo.svg.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/b/b2/Canberra_Stadium_logo.svg/640px-Canberra_Stadium_logo.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['930', '620', '496'], 'viewport': 'width=1000', 'og:title': 'Canberra Stadium - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Canberra Stadium - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Canberra_Stadium'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Canberra_Stadium', 'url_actual': 'https://en.wikipedia.org/wiki/Canberra_Stadium', 'encoding': 'utf-8'}, '_v': 1}"
299,https://en.wikipedia.org/wiki/Cape_Libraries_Automated_Materials_Sharing,",{'og': {'image': 'https://upload.wikimedia.org/wikipedia/commons/d/df/CLAMS-logotype-black-1line-scRes.png-1.png', 'image:width': ['1200', '800', '640'], 'image:height': ['456', '304', '243'], 'title': 'Cape Libraries Automated Materials Sharing - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': 'https://upload.wikimedia.org/wikipedia/commons/d/df/CLAMS-logotype-black-1line-scRes.png-1.png', 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['456', '304', '243'], 'viewport': 'width=1000', 'og:title': 'Cape Libraries Automated Materials Sharing - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Cape Libraries Automated Materials Sharing - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Cape_Libraries_Automated_Materials_Sharing'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Cape_Libraries_Automated_Materials_Sharing', 'url_actual': 'https://en.wikipedia.org/wiki/Cape_Libraries_Automated_Materials_Sharing', 'encoding': 'utf-8'}, '_v': 1}"
300,https://en.wikipedia.org/wiki/Car_and_cdr,",{'og': {'title': 'CAR and CDR - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'CAR and CDR - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'CAR and CDR - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/CAR_and_CDR'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Car_and_cdr', 'url_actual': 'https://en.wikipedia.org/wiki/Car_and_cdr', 'encoding': 'utf-8'}, '_v': 1}"
301,https://en.wikipedia.org/wiki/Cardinal_number,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/1200px-Bijection.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/800px-Bijection.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/640px-Bijection.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['1200', '800', '640'], 'title': 'Cardinal number - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/1200px-Bijection.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/800px-Bijection.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/640px-Bijection.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1200', '800', '640'], 'viewport': 'width=1000', 'og:title': 'Cardinal number - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Cardinal number - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Cardinal_number'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Cardinal_number', 'url_actual': 'https://en.wikipedia.org/wiki/Cardinal_number', 'encoding': 'utf-8'}, '_v': 1}"
302,https://en.wikipedia.org/wiki/Carl_Friedrich_Gauss,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Carl_Friedrich_Gauss_1840_by_Jensen.jpg/1200px-Carl_Friedrich_Gauss_1840_by_Jensen.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Carl_Friedrich_Gauss_1840_by_Jensen.jpg/800px-Carl_Friedrich_Gauss_1840_by_Jensen.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Carl_Friedrich_Gauss_1840_by_Jensen.jpg/640px-Carl_Friedrich_Gauss_1840_by_Jensen.jpg'], 'image:width': ['1200', '800', '640'], 'image:height': ['1529', '1019', '815'], 'title': 'Carl Friedrich Gauss - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Carl_Friedrich_Gauss_1840_by_Jensen.jpg/1200px-Carl_Friedrich_Gauss_1840_by_Jensen.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Carl_Friedrich_Gauss_1840_by_Jensen.jpg/800px-Carl_Friedrich_Gauss_1840_by_Jensen.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Carl_Friedrich_Gauss_1840_by_Jensen.jpg/640px-Carl_Friedrich_Gauss_1840_by_Jensen.jpg'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1529', '1019', '815'], 'viewport': 'width=1000', 'og:title': 'Carl Friedrich Gauss - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Carl Friedrich Gauss - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Carl_Friedrich_Gauss'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Carl_Friedrich_Gauss', 'url_actual': 'https://en.wikipedia.org/wiki/Carl_Friedrich_Gauss', 'encoding': 'utf-8'}, '_v': 1}"
303,https://en.wikipedia.org/wiki/Carl_Gustav_Jacob_Jacobi,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/9/90/Carl_Jacobi.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Carl_Jacobi.jpg/800px-Carl_Jacobi.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Carl_Jacobi.jpg/640px-Carl_Jacobi.jpg'], 'image:width': ['1200', '800', '640'], 'image:height': ['1376', '917', '734'], 'title': 'Carl Gustav Jacob Jacobi - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/9/90/Carl_Jacobi.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Carl_Jacobi.jpg/800px-Carl_Jacobi.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Carl_Jacobi.jpg/640px-Carl_Jacobi.jpg'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1376', '917', '734'], 'viewport': 'width=1000', 'og:title': 'Carl Gustav Jacob Jacobi - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Carl Gustav Jacob Jacobi - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Carl_Gustav_Jacob_Jacobi'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Carl_Gustav_Jacob_Jacobi', 'url_actual': 'https://en.wikipedia.org/wiki/Carl_Gustav_Jacob_Jacobi', 'encoding': 'utf-8'}, '_v': 1}"
304,https://en.wikipedia.org/wiki/Carleman_matrix,",{'og': {'title': 'Carleman matrix - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Carleman matrix - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Carleman matrix - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Carleman_matrix'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Carleman_matrix', 'url_actual': 'https://en.wikipedia.org/wiki/Carleman_matrix', 'encoding': 'utf-8'}, '_v': 1}"
305,https://en.wikipedia.org/wiki/Carleton_College,",{'og': {'image': 'https://upload.wikimedia.org/wikipedia/en/4/41/Combined_logo_and_seal_for_Carleton_College.png', 'image:width': ['1200', '800', '640'], 'image:height': ['599', '399', '319'], 'title': 'Carleton College - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': 'https://upload.wikimedia.org/wikipedia/en/4/41/Combined_logo_and_seal_for_Carleton_College.png', 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['599', '399', '319'], 'viewport': 'width=1000', 'og:title': 'Carleton College - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Carleton College - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Carleton_College'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Carleton_College', 'url_actual': 'https://en.wikipedia.org/wiki/Carleton_College', 'encoding': 'utf-8'}, '_v': 1}"
306,https://en.wikipedia.org/wiki/Carleton_University,",{'og': {'image': 'https://upload.wikimedia.org/wikipedia/en/8/82/Carleton_University_shield.png', 'image:width': ['1200', '800', '640'], 'image:height': ['1109', '739', '591'], 'title': 'Carleton University - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': 'https://upload.wikimedia.org/wikipedia/en/8/82/Carleton_University_shield.png', 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1109', '739', '591'], 'viewport': 'width=1000', 'og:title': 'Carleton University - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Carleton University - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Carleton_University'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Carleton_University', 'url_actual': 'https://en.wikipedia.org/wiki/Carleton_University', 'encoding': 'utf-8'}, '_v': 1}"
307,https://en.wikipedia.org/wiki/Carnegie_Library,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG/1200px-Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG/800px-Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG/640px-Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG'], 'image:width': ['1200', '800', '640'], 'image:height': ['1680', '1120', '896'], 'title': 'Carnegie library - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG/1200px-Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG/800px-Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG/640px-Andrew_Carnegie_in_National_Portrait_Gallery_IMG_4441.JPG'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1680', '1120', '896'], 'viewport': 'width=1000', 'og:title': 'Carnegie library - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Carnegie library - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Carnegie_library'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Carnegie_Library', 'url_actual': 'https://en.wikipedia.org/wiki/Carnegie_Library', 'encoding': 'utf-8'}, '_v': 1}"
308,https://en.wikipedia.org/wiki/Carnegie_Mellon_University,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Carnegie_Mellon_University_seal.svg/1200px-Carnegie_Mellon_University_seal.svg.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Carnegie_Mellon_University_seal.svg/800px-Carnegie_Mellon_University_seal.svg.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Carnegie_Mellon_University_seal.svg/640px-Carnegie_Mellon_University_seal.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['1200', '800', '640'], 'title': 'Carnegie Mellon University - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Carnegie_Mellon_University_seal.svg/1200px-Carnegie_Mellon_University_seal.svg.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Carnegie_Mellon_University_seal.svg/800px-Carnegie_Mellon_University_seal.svg.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Carnegie_Mellon_University_seal.svg/640px-Carnegie_Mellon_University_seal.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1200', '800', '640'], 'viewport': 'width=1000', 'og:title': 'Carnegie Mellon University - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Carnegie Mellon University - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Carnegie_Mellon_University'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Carnegie_Mellon_University', 'url_actual': 'https://en.wikipedia.org/wiki/Carnegie_Mellon_University', 'encoding': 'utf-8'}, '_v': 1}"
309,https://en.wikipedia.org/wiki/Caroline_of_Ansbach,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/d/df/Style_of_Michael_Dahl_-_Queen_Caroline_-_Warwick_Shire_Hall.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Style_of_Michael_Dahl_-_Queen_Caroline_-_Warwick_Shire_Hall.jpg/800px-Style_of_Michael_Dahl_-_Queen_Caroline_-_Warwick_Shire_Hall.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Style_of_Michael_Dahl_-_Queen_Caroline_-_Warwick_Shire_Hall.jpg/640px-Style_of_Michael_Dahl_-_Queen_Caroline_-_Warwick_Shire_Hall.jpg'], 'image:width': ['1200', '800', '640'], 'image:height': ['1538', '1026', '820'], 'title': 'Caroline of Ansbach - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/d/df/Style_of_Michael_Dahl_-_Queen_Caroline_-_Warwick_Shire_Hall.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Style_of_Michael_Dahl_-_Queen_Caroline_-_Warwick_Shire_Hall.jpg/800px-Style_of_Michael_Dahl_-_Queen_Caroline_-_Warwick_Shire_Hall.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Style_of_Michael_Dahl_-_Queen_Caroline_-_Warwick_Shire_Hall.jpg/640px-Style_of_Michael_Dahl_-_Queen_Caroline_-_Warwick_Shire_Hall.jpg'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1538', '1026', '820'], 'viewport': 'width=1000', 'og:title': 'Caroline of Ansbach - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Caroline of Ansbach - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Caroline_of_Ansbach'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Caroline_of_Ansbach', 'url_actual': 'https://en.wikipedia.org/wiki/Caroline_of_Ansbach', 'encoding': 'utf-8'}, '_v': 1}"
310,https://en.wikipedia.org/wiki/Carsten_Thomassen,",{'og': {'title': 'Carsten Thomassen - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Carsten Thomassen - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Carsten Thomassen - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Carsten_Thomassen'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Carsten_Thomassen', 'url_actual': 'https://en.wikipedia.org/wiki/Carsten_Thomassen', 'encoding': 'utf-8'}, '_v': 1}"
311,https://en.wikipedia.org/wiki/Cartan_formalism_(physics),",{'og': {'title': 'Tetrad formalism - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Tetrad formalism - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Tetrad formalism - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Tetrad_formalism'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Cartan_formalism_(physics)', 'url_actual': 'https://en.wikipedia.org/wiki/Cartan_formalism_(physics)', 'encoding': 'utf-8'}, '_v': 1}"
312,https://en.wikipedia.org/wiki/Cartan_matrix,",{'og': {'title': 'Cartan matrix - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Cartan matrix - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Cartan matrix - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Cartan_matrix'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Cartan_matrix', 'url_actual': 'https://en.wikipedia.org/wiki/Cartan_matrix', 'encoding': 'utf-8'}, '_v': 1}"
313,https://en.wikipedia.org/wiki/Cartesian_product_of_graphs,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Graph-Cartesian-product.svg/1200px-Graph-Cartesian-product.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Graph-Cartesian-product.svg/800px-Graph-Cartesian-product.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Graph-Cartesian-product.svg/640px-Graph-Cartesian-product.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['630', '420', '336'], 'title': 'Cartesian product of graphs - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Graph-Cartesian-product.svg/1200px-Graph-Cartesian-product.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Graph-Cartesian-product.svg/800px-Graph-Cartesian-product.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Graph-Cartesian-product.svg/640px-Graph-Cartesian-product.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['630', '420', '336'], 'viewport': 'width=1000', 'og:title': 'Cartesian product of graphs - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Cartesian product of graphs - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Cartesian_product_of_graphs'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Cartesian_product_of_graphs', 'url_actual': 'https://en.wikipedia.org/wiki/Cartesian_product_of_graphs', 'encoding': 'utf-8'}, '_v': 1}"
314,https://en.wikipedia.org/wiki/Cartography,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Claudius_Ptolemy-_The_World.jpg/1200px-Claudius_Ptolemy-_The_World.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Claudius_Ptolemy-_The_World.jpg/800px-Claudius_Ptolemy-_The_World.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Claudius_Ptolemy-_The_World.jpg/640px-Claudius_Ptolemy-_The_World.jpg'], 'image:width': ['1200', '800', '640'], 'image:height': ['864', '576', '461'], 'title': 'Cartography - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Claudius_Ptolemy-_The_World.jpg/1200px-Claudius_Ptolemy-_The_World.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Claudius_Ptolemy-_The_World.jpg/800px-Claudius_Ptolemy-_The_World.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Claudius_Ptolemy-_The_World.jpg/640px-Claudius_Ptolemy-_The_World.jpg'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['864', '576', '461'], 'viewport': 'width=1000', 'og:title': 'Cartography - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Cartography - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Cartography'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Cartography', 'url_actual': 'https://en.wikipedia.org/wiki/Cartography', 'encoding': 'utf-8'}, '_v': 1}"
315,https://en.wikipedia.org/wiki/Catholicon_(1286),",{'og': {'title': 'Catholicon (1286) - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Catholicon (1286) - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Catholicon (1286) - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Catholicon_(1286)'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Catholicon_(1286)', 'url_actual': 'https://en.wikipedia.org/wiki/Catholicon_(1286)', 'encoding': 'utf-8'}, '_v': 1}"
316,https://en.wikipedia.org/wiki/Cauchy_matrix,",{'og': {'title': 'Cauchy matrix - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Cauchy matrix - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Cauchy matrix - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Cauchy_matrix'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Cauchy_matrix', 'url_actual': 'https://en.wikipedia.org/wiki/Cauchy_matrix', 'encoding': 'utf-8'}, '_v': 1}"
